# IPA pronunciations, derived from CMUdict.
#
# SOURCE: github.com/cmusphinx/cmudict — public domain (BSD-style, no
# restriction on use). General American.
#
# Converted from ARPABET by services/arpabet.py. The conversion is
# mechanical except for syllable stress: IPA marks the start of the
# stressed syllable while ARPABET marks the stressed vowel, so the
# boundary is worked out with the maximal onset principle. Marking the
# vowel instead would give /sɛˈʃən/ for 'session'.
#
# Only the first pronunciation of each word is kept. CMUdict lists
# alternatives as 'record(2)'; a learner needs one, not a survey.
#
# This closes the gap WordNet leaves: it has definitions but no
# phonetics, and the online dictionary was the only source of IPA.
word,ipa
prevails,pɹɪˈveɪlz
preval,ˈpɹivæl
prevalence,ˈpɹɛvələns
prevalent,ˈpɹɛvələnt
prevaricate,pɹəˈvɛɹəkeɪt
prevaricated,pɹəˈvɛɹəkeɪtɪd
prevaricates,pɹəˈvɛɹəkeɪts
prevaricating,pɹəˈvɛɹəkeɪtɪŋ
prevarication,pɹəˌvɛɹəˈkeɪʃən
prevatt,pɹɪˈvæt
prevatte,pɹɪˈvæt
prevent,pɹɪˈvɛnt
preventable,pɹɪˈvɛntəbəl
preventative,pɹiˈvɛntətɪv
preventatives,pɹiˈvɛntətɪvz
prevented,pɹɪˈvɛntɪd
preventing,pɹɪˈvɛntɪŋ
prevention,pɹiˈvɛnʃən
preventive,pɹɪˈvɛntɪv
prevents,pɹɪˈvɛnts
prevette,pɹɪˈvɛt
preview,ˈpɹiˌvju
previewed,ˈpɹiˌvjud
previewing,ˈpɹiˌvjuɪŋ
previews,ˈpɹiˌvjuz
previn,ˈpɹɛvən
previous,ˈpɹiviəs
previously,ˈpɹiviəsli
previte,ˈpɹɛvaɪt
previti,pɹɛˈviti
prevo,ˈpɹɛvoʊ
prevost,ˈpɹeɪvoʊst
prew,pɹu
prewar,pɹiˈwɔɹ
preway,ˈpɹiˌweɪ
prewett,ˈpɹuɪt
prewitt,ˈpɹuɪt
prey,pɹeɪ
preyed,pɹeɪd
preyer,ˈpɹeɪɚ
preying,ˈpɹeɪɪŋ
preyista,ˈpɹeɪˌɪstə
preyistas,ˈpɹeɪˌɪstəz
preys,pɹeɪz
preziosi,pɹɛziˈoʊsi
prezioso,pɹɛziˈoʊsoʊ
prezzano,pɹɛˈzɑnoʊ
pri,pɹaɪ
priam,ˈpɹaɪˌæm
priam's,ˈpɹaɪˌæmz
pribble,ˈpɹɪbəl
pribula,pɹiˈbulə
pribyl,ˈpɹɪbəl
price,pɹaɪs
price's,ˈpɹaɪsɪz
priced,pɹaɪst
priceless,ˈpɹaɪsləs
pricer,ˈpɹaɪsɚ
prices,ˈpɹaɪsəz
pricey,ˈpɹaɪsi
prichard,ˈpɹɪtʃɚd
prichett,ˈpɹɪtʃɪt
pricier,ˈpɹaɪsiɚ
priciest,ˌpɹaɪsiɪst
pricing,ˈpɹaɪsɪŋ
pricings,ˈpɹaɪsɪŋz
prick,pɹɪk
pricked,pɹɪkt
prickett,ˈpɹɪkɪt
prickleback,ˈpɹɪkəlˌbæk
pricklebacks,ˈpɹɪkəlˌbæks
prickly,ˈpɹɪkli
pricks,pɹɪks
pricor,ˈpɹaɪˌkɔɹ
priddy,ˈpɹɪdi
pride,pɹaɪd
prideaux,ˈpɹɪdoʊ
prided,ˈpɹaɪdɪd
pridemore,ˈpɹaɪdmɔɹ
prides,pɹaɪdz
pridgen,ˈpɹɪdʒən
pridgeon,ˈpɹɪddʒɪn
pridmore,ˈpɹɪdmɔɹ
priebe,pɹib
priebke,ˈpɹibki
pried,pɹaɪd
priem,pɹim
prien,pɹin
prier,ˈpɹaɪɚ
pries,pɹaɪz
priess,pɹis
priest,pɹist
priest's,pɹists
priester,ˈpɹistɚ
priestess,ˈpɹistəs
priesthood,ˈpɹisthʊd
priestley,ˈpɹistli
priestly,ˈpɹistli
priests,pɹists
prieta,ˈpɹitə
prieto,ˈpɹitoʊ
prieur,ˈpɹiɚ
prig,pɹɪɡ
prigge,pɹɪɡ
prigmore,ˈpɹɪɡmɔɹ
prihoda,pɹiˈhoʊdə
prijedor,pɹɪˈdʒɛdɚ
prill,pɹɪl
prillaman,ˈpɹɪləmən
prim,pɹɪm
prima,ˈpɹimə
primack,ˈpɹɪmək
primacy,ˈpɹaɪməsi
primakov,ˈpɹiməkɑv
primal,ˈpɹaɪməl
primaries,ˈpɹaɪˌmɛɹiz
primarily,pɹaɪˈmɛɹəli
primark,ˈpɹɪmɑɹk
primary,ˈpɹaɪˌmɛɹi
primate,ˈpɹaɪˌmeɪt
primates,ˈpɹaɪˌmeɪts
primavera,pɹimɑˈvɛɹə
prime,pɹaɪm
prime's,pɹaɪmz
primeau,pɹɪˈmoʊ
primeaux,pɹɪˈmoʊ
primebank,ˈpɹaɪmˌbæŋk
primeco,ˈpɹaɪmˌkoʊ
primed,pɹaɪmd
primenews,ˈpɹaɪmˈnuz
primer,ˈpɹaɪmɚ
primerica,pɹɪˈmɛɹɪkə
primerica's,pɹɪˈmɛɹɪkəz
primers,ˈpɹaɪmɚz
primes,pɹaɪmz
primestar,ˈpɹaɪmˌstɑɹ
primetime,ˈpɹaɪmˌtaɪm
primeval,pɹaɪˈmivəl
primiano,ˌpɹimiˈɑnoʊ
priming,ˈpɹaɪmɪŋ
primitive,ˈpɹɪmətɪv
primitivistic,ˌpɹɪmɪtɪˈvɪstɪk
primly,ˈpɹɪmli
primm,pɹɪm
primmer,ˈpɹɪmɚ
primo,ˈpɹiˌmoʊ
primo's,ˈpɹiˌmoʊz
primordial,pɹɪˈmɔɹdiəl
primp,pɹɪmp
primrose,ˈpɹɪmˌɹoʊz
primroses,ˈpɹɪmˌɹoʊzəz
primus,ˈpɹaɪməs
prince,pɹɪns
prince's,ˈpɹɪnsɪz
princely,ˈpɹɪnsli
princes,ˈpɹɪnsəz
princess,ˈpɹɪnsɛs
princess',ˈpɹɪnsɛs
princess's,ˈpɹɪnsɛsɪz
princesses,ˈpɹɪnsɛsɪz
princeton,ˈpɹɪnstən
princeton's,ˈpɹɪnstənz
princeville,ˈpɹɪnsˌvɪl
principal,ˈpɹɪnsəpəl
principal's,ˈpɹɪnsəpəlz
principalities,ˌpɹɪnsɪˈpælɪtiz
principality,ˌpɹɪnsɪˈpælɪti
principally,ˈpɹɪnsɪpli
principals,ˈpɹɪnsəpəlz
principato,pɹintʃiˈpɑtoʊ
principe,pɹinˈtʃipi
principia,pɹɪnˈsɪpiə
principle,ˈpɹɪnsəpəl
principled,ˈpɹɪnsəpəld
principles,ˈpɹɪnsəpəlz
prindiville,pɹinˈdivɪl
prindl,ˈpɹɪndəl
prindle,ˈpɹɪndəl
prine,pɹaɪn
pring,pɹɪŋ
pringle,ˈpɹɪŋɡəl
pringle's,ˈpɹɪŋɡəlz
prinkey,ˈpɹɪŋki
prinos,ˈpɹinoʊs
prins,pɹɪnz
prinsen,ˈpɹɪnsən
print,pɹɪnt
printable,ˈpɹɪntəbəl
printed,ˈpɹɪntɪd
printemps,ˈpɹɪntɛmps
printer,ˈpɹɪntɚ
printer's,ˈpɹɪntɚz
printers,ˈpɹɪntɚz
printing,ˈpɹɪntɪŋ
printing's,ˈpɹɪntɪŋz
printings,ˈpɹɪntɪŋz
printmaker,ˈpɹɪntˌmeɪkɚ
printmakers,ˈpɹɪntˌmeɪkɚz
printmaking,ˈpɹɪntˌmeɪkɪŋ
printon,ˈpɹɪntən
printout,ˈpɹɪnˌtaʊt
printouts,ˈpɹɪnˌtaʊts
prints,pɹɪnts
printup,ˈpɹɪnˌtʌp
printy,ˈpɹɪnti
printz,pɹɪnts
prinz,pɹɪnz
prinz's,ˈpɹɪnzəz
priola,pɹiˈoʊlə
prioleau,pɹiˈoʊloʊ
priolo,pɹiˈoʊloʊ
prior,ˈpɹaɪɚ
priore,pɹiˈɔɹi
priori,pɹaɪˈɔˌɹaɪ
priorities,pɹaɪˈɔɹətiz
prioritize,pɹaɪˈɔɹəˌtaɪz
prioritized,pɹaɪˈɔɹəˌtaɪzd
prioritizes,pɹaɪˈɔɹəˌtaɪzɪz
prioritizing,pɹaɪˈɔɹəˌtaɪzɪŋ
priority,pɹaɪˈɔɹəti
priors,ˈpɹaɪɚz
priory,ˈpɹaɪɚi
priroda,pɹəˈɹoʊdə
pris,pɹɪs
prisburg,ˈpɹɪsbɚɡ
priscilla,pɹɪˈsɪlə
priscilla's,pɹɪˈsɪləz
prisco,ˈpɹiskoʊ
prisk,pɹɪsk
prism,ˈpɹɪzəm
prismatic,pɹɪzˈmætɪk
prisms,ˈpɹɪzəmz
prison,ˈpɹɪzən
prison's,ˈpɹɪzənz
prisoned,ˈpɹɪzənd
prisoner,ˈpɹɪzənɚ
prisoner's,ˈpɹɪzənɚz
prisoners,ˈpɹɪzənɚz
prisoners',ˈpɹɪzənɚz
prisons,ˈpɹɪzənz
prissie,ˈpɹɪsi
prissy,ˈpɹɪsi
pristine,ˈpɹɪstin
pritchard,ˈpɹɪtʃɚd
pritchett,ˈpɹɪtʃɪt
prithvi,ˈpɹɪθvi
pritt,pɹɪt
pritts,pɹɪts
pritz,pɹɪts
pritzker,ˈpɹɪtskɚ
pritzkers,ˈpɹɪtskɚz
pritzl,ˈpɹɪtzəl
prius,ˈpɹaɪəs
privacies,ˈpɹaɪvəsiz
privacy,ˈpɹaɪvəsi
private,ˈpɹaɪvət
private-eye,ˈpɹaɪvəˈtaɪ
privately,ˈpɹaɪvətli
privates,ˈpɹaɪvəts
privation,pɹaɪˈveɪʃən
privations,pɹaɪˈveɪʃənz
privatisation,ˈpɹaɪvətəˈzeɪʃən
privatization,ˈpɹaɪvətəˈzeɪʃən
privatizations,ˈpɹaɪvətəˈzeɪʃənz
privatize,ˈpɹɪvəˌtaɪz
privatized,ˈpɹaɪvəˌtaɪzd
privatizing,ˈpɹaɪvəˌtaɪzɪŋ
privett,ˈpɹɪvɪt
privette,pɹɪˈvɛt
privilege,ˈpɹɪvlədʒ
privileged,ˈpɹɪvlədʒd
privileges,ˈpɹɪvlədʒəz
privitera,pɹiviˈtɛɹə
privott,ˈpɹɪvət
privy,ˈpɹɪvi
prix,pɹi
priyam,ˈpɹiəm
prizant,ˈpɹizɑnt
prize,pɹaɪz
prized,pɹaɪzd
prizes,ˈpɹaɪzəz
prizm,ˈpɹɪzəm
pro,pɹoʊ
pro's,pɹoʊz
proactive,ˌpɹoʊˈæktɪv
proactively,ˌpɹoʊˈæktɪvˌli
prob,pɹɑb
proba,ˈpɹoʊbɑ
probabilistic,ˌpɹɑbəbɪˈlɪstək
probabilistically,ˌpɹɑbəbɪˈlɪstəkli
probabilities,ˌpɹɑbəˈbɪləˌtiz
probability,ˌpɹɑbəˈbɪləˌti
probable,ˈpɹɑbəbəl
probably,ˈpɹɑbəˌbli
probasco,pɹoʊˈbɑˌskoʊ
probate,ˈpɹoʊˌbeɪt
probation,pɹoʊˈbeɪʃən
probationary,pɹoʊˈbeɪʃəˌnɛˌɹi
probationer,pɹoʊˈbeɪʃənɚ
probationers,pɹoʊˈbeɪʃənɚz
probative,pɹoʊˈbeɪtɪv
probe,pɹoʊb
probe's,pɹoʊbz
probed,pɹoʊbd
probenecid,ˌpɹɑˈbɛnəsɪd
probert,ˈpɹɑbɚt
probes,pɹoʊbz
probing,ˈpɹoʊbɪŋ
probity,ˈpɹoʊbəti
problem,ˈpɹɑbləm
problem's,ˈpɹɑbləmz
problematic,ˌpɹɑbləˈmætɪk
problematical,ˌpɹɑbləˈmætɪkəl
problems,ˈpɹɑbləmz
proboscis,pɹoʊˈbɑsəs
probst,pɹɑbst
probursa,ˌpɹoʊˈbɝsə
probus,ˈpɹoʊbɪs
procaccini,pɹoʊkɑˈtʃini
procaine,ˈpɹoʊˌkeɪn
procardia,pɹoʊˈkɑɹdiə
procassini,ˌpɹɑkəˈsini
procedural,pɹəˈsidʒɚəl
procedurally,pɹəˈsidʒɚəli
procedure,pɹəˈsidʒɚ
procedures,pɹəˈsidʒɚz
proceed,pɹəˈsid
proceeded,pɹəˈsidɪd
proceeding,pɹəˈsidɪŋ
proceedings,pɹoʊˈsidɪŋz
proceeds,pɹəˈsidz
procell,pɹoʊˈsɛl
proceso,ˌpɹoʊˈsɛsoʊ
process,ˈpɹɑˌsɛs
processed,ˈpɹɑsɛst
processes,ˈpɹɑsɛsəz
processing,ˈpɹɑsɛsɪŋ
procession,pɹəˈsɛʃən
processional,pɹəˈsɛʃənəl
processions,pɹoʊˈsɛʃənz
processor,ˈpɹɑˌsɛsɚ
processor's,ˈpɹɑˌsɛsɚz
processors,ˈpɹɑˌsɛsɚz
proch,pɹɑk
prochaska,pɹəˈhɑskə
prochazka,pɹəˈhɑzkə
prochnow,ˈpɹɑnaʊ
procida,pɹoʊˈtʃidə
prock,pɹɑk
prockter,ˈpɹɑktɚ
proclaim,pɹoʊˈkleɪm
proclaimed,pɹoʊˈkleɪmd
proclaiming,pɹoʊˈkleɪmɪŋ
proclaims,pɹoʊˈkleɪmz
proclamation,ˌpɹɑkləˈmeɪʃən
proclamations,ˌpɹɑkləˈmeɪʃənz
proclivities,pɹoʊˈklɪvətiz
proclivity,pɹoʊˈklɪvəti
proconsul,pɹoʊˈkɑnsəl
procopio,pɹoʊˈkoʊpioʊ
procordia,pɹɑˈkɔɹdiə
procrastinate,pɹəkˈɹæstəˌneɪt
procrastinated,pɹəkˈɹæstəˌneɪtɪd
procrastinates,pɹəkˈɹæstəˌneɪts
procrastinating,pɹəkˈɹæstəˌneɪtɪŋ
procrastination,pɹəkˌɹæstəˈneɪʃən
procrastinator,pɹəkˈɹæstəˌneɪtɚ
procrastinators,pɹəkˈɹæstəˌneɪtɚz
procreate,ˈpɹoʊkɹiˈeɪt
procreated,ˈpɹoʊkɹiˈeɪtɪd
procreates,ˈpɹoʊkɹiˈeɪts
procreating,ˈpɹoʊkɹiˈeɪtɪŋ
procreation,ˈpɹoʊkɹiˈeɪʃən
procter,ˈpɹɑktɚ
proctologist,ˌpɹɔkˈtɑləˌɡɪst
proctor,ˈpɹɑktɚ
proctor's,ˈpɹɑktɚz
proctors,ˈpɹɑktɚz
proctorsilex,ˌpɹɔktɚˈsaɪlɛks
proctoscope,ˈpɹɔktɑˌskoʊp
proctoscopy,ˌpɹɔkˈtɑskoʊˌpi
procure,pɹoʊˈkjʊɹ
procured,pɹoʊˈkjʊɹd
procurement,pɹoʊˈkjʊɹmənt
procurements,pɹoʊˈkjʊɹmənts
procurer,pɹoʊˈkjʊɹɚ
procuring,pɹoʊˈkjʊɹɪŋ
procyte,ˈpɹoʊˌsaɪt
prod,pɹɑd
prodded,ˈpɹɑdɪd
prodding,ˈpɹɑdɪŋ
prodi,ˈpɹoʊdi
prodi's,ˈpɹoʊdiz
prodigal,ˈpɹɑdɪɡəl
prodigies,ˈpɹɑdədʒiz
prodigious,pɹəˈdɪdʒəs
prodigiously,pɹoʊˈdɪdʒɪsli
prodigy,ˈpɹɑdədʒi
prodigy's,ˈpɹɑdədʒiz
prods,pɹɑdz
produc,pɹoʊˈduk
produce,pɹəˈdus
produced,pɹəˈdust
producer,pɹəˈdusɚ
producer's,pɹəˈdusɚz
producers,pɹəˈdusɚz
producers',pɹəˈdusɚz
produces,pɹəˈdusəz
producing,pɹəˈdusɪŋ
product,ˈpɹɑdəkt
product's,ˈpɹɑdəkts
production,pɹəˈdʌkʃən
production's,pɹoʊˈdʌkʃənz
productions,pɹəˈdʌkʃənz
productions',pɹəˈdʌkʃənz
productive,pɹəˈdʌktɪv
productively,pɹəˈdʌktɪvli
productivity,ˌpɹoʊdəkˈtɪvəti
products,ˈpɹɑdəkts
products',ˈpɹɔdəkts
prody,ˈpoʊdi
proehl,pɹoʊl
prof.,pɹɔf
profanation,ˌpɹɔfəˈneɪʃən
profane,pɹoʊˈfeɪn
profanity,pɹoʊˈfænəti
profess,pɹəˈfɛs
professed,pɹəˈfɛst
professes,pɹəˈfɛsɪz
professing,pɹəˈfɛsɪŋ
profession,pɹəˈfɛʃən
profession's,pɹəˈfɛʃənz
professional,pɹəˈfɛʃənəl
professionalism,pɹəˈfɛʃənəˌlɪzəm
professionalize,pɹəˈfɛʃənəˌlaɪz
professionalized,pɹəˈfɛʃənəˌlaɪzd
professionally,pɹəˈfɛʃənəli
professionals,pɹəˈfɛʃənəlz
professionals',pɹəˈfɛʃənəlz
professions,pɹəˈfɛʃənz
professor,pɹəˈfɛsɚ
professor's,pɹəˈfɛsɚz
professorial,ˌpɹoʊfəˈsɔɹiəl
professors,pɹəˈfɛsɚz
professors',pɹəˈfɛsɚz
professorship,pɹəˈfɛsɚˌʃɪp
professorships,pɹəˈfɛsɚˌʃɪps
profeta,pɹoʊˈfɛtə
proffer,ˈpɹɑfɚ
proffered,ˈpɹɑfɚd
proffering,ˈpɹɑfɚɪŋ
proffit,ˈpɹɑfɪt
proffitt,ˈpɹɑfɪt
proficiency,pɹəˈfɪʃənsi
proficient,pɹɑˈfɪʃənt
profile,ˈpɹoʊˌfaɪl
profiled,ˈpɹoʊˌfaɪld
profiles,ˈpɹoʊˌfaɪlz
profiling,ˈpɹoʊˌfaɪlɪŋ
profit,ˈpɹɑfət
profitability,ˌpɹɑfɪtəˈbɪlɪti
profitable,ˈpɹɑfətəbəl
profitably,ˈpɹɑfətəbli
profited,ˈpɹɑfətəd
profiteer,ˌpɹɑfəˈtɪɹ
profiteering,ˌpɹɑfəˈtɪɹɪŋ
profiteers,ˌpɹɑfəˈtɪɹz
profiting,ˈpɹɑfətɪŋ
profits,ˈpɹɑfɪts
profitt,ˈpɹɑfɪt
profittaking,ˈpɹɑfɪtˌteɪkɪŋ
profligacy,ˈpɹɔflɪˌɡæsi
profligate,ˈpɹɔflɪˌɡeɪt
profound,pɹoʊˈfaʊnd
profoundly,pɹoʊˈfaʊndli
profs,pɹɑfs
profuse,pɹəˈfjus
profusely,pɹəˈfjusli
profusion,pɹəˈfjuʒən
progenitor,pɹoʊˈdʒɛnɪtɚ
progeny,ˈpɹɑdʒəni
progesterone,pɹoʊˈdʒɛstɚˌoʊn
progestin,pɹoʊˈdʒɛstɪn
proglacial,pɹoʊˈɡleɪʃəl
prognoses,pɹɑɡˈnoʊsiz
prognosis,pɹɑɡˈnoʊsəs
prognosticate,ˌpɹɑɡˈnɑstəˌkeɪt
prognosticated,ˌpɹɑɡˈnɑstəˌkeɪtɪd
prognosticater,ˌpɹɑɡˈnɑstəˌkeɪtɚ
prognosticates,ˌpɹɑɡˈnɑstəˌkeɪts
prognosticating,ˌpɹɑɡˈnɑstəˌkeɪtɪŋ
prognostication,pɹɑɡˌnɑstəˈkeɪʃən
prognostications,pɹɑɡˌnɑstəˈkeɪʃənz
prognosticative,ˌpɹɑɡˈnɑstəˌkeɪtɪv
program,ˈpɹoʊɡˌɹæm
program's,ˈpɹoʊɡˌɹæmz
programing,ˈpɹoʊɡˌɹæmɪŋ
programmable,ˈpɹoʊɡˌɹæməbəl
programmatic,ˌpɹɑɡɹəˈmætɪk
programme,ˈpɹoʊɡˌɹæm
programmed,ˈpɹoʊɡˌɹæmd
programmer,ˈpɹoʊɡˌɹæmɚ
programmers,ˈpɹoʊɡˌɹæmɚz
programming,ˈpɹoʊɡˌɹæmɪŋ
programs,ˈpɹoʊɡˌɹæmz
programs',ˈpɹoʊɡˌɹæmz
progress,ˈpɹɑɡˌɹɛs
progressed,pɹəɡˈɹɛst
progresses,ˈpɹɑɡˌɹɛsəz
progressing,pɹəɡˈɹɛsɪŋ
progression,pɹəɡˈɹɛʃən
progressive,pɹəɡˈɹɛsɪv
progressively,pɹɑɡˈɹɛsɪvli
progressives,pɹɑɡˈɹɛsɪvz
progressivity,ˌpɹɑɡɹɛˈsɪvəti
prohaska,pɹəˈhɑskə
prohibit,pɹoʊˈhɪbət
prohibited,pɹoʊˈhɪbətəd
prohibiting,pɹoʊˈhɪbətɪŋ
prohibition,ˌpɹoʊəˈbɪʃən
prohibition's,ˌpɹoʊəˈbɪʃənz
prohibitions,ˌpɹoʊəˈbɪʃənz
prohibitive,pɹoʊˈhɪbətɪv
prohibitively,pɹoʊˈhɪbətɪvli
prohibitory,pɹoʊˈhɪbəˌtɔɹi
prohibits,pɹoʊˈhɪbəts
proia,ˈpɹoʊjə
proietti,pɹɔɪˈɛti
project,ˈpɹɑdʒɛkt
project's,ˈpɹɑdʒɛkts
projected,pɹəˈdʒɛktəd
projectile,pɹəˈdʒɛktəl
projectiles,pɹəˈdʒɛktəlz
projecting,pɹəˈdʒɛktɪŋ
projection,pɹəˈdʒɛkʃən
projections,pɹəˈdʒɛkʃənz
projective,pɹəˈdʒɛktɪv
projector,pɹəˈdʒɛktɚ
projectors,pɹəˈdʒɛktɚz
projects,ˈpɹɑdʒɛkts
projects',ˈpɹɔdʒɛkts
prokofiev,ˈpɹɑkoʊˌfiv
prokop,ˈpɹoʊkəp
prolactin,pɹoʊˈlæktən
proler,ˈpɹoʊlɚ
proletarian,ˌpɹoʊləˈtɛɹiən
proletariat,ˌpɹoʊləˈtɛɹiət
proleukin,ˈpɹoʊlukɪn
proliferate,pɹoʊˈlɪfɚˌeɪt
proliferated,pɹəˈlɪfɚˌeɪtɪd
proliferates,pɹoʊˈlɪfɚˌeɪts
proliferating,pɹoʊˈlɪfɚˌeɪtɪŋ
proliferation,ˌpɹoʊlɪfɚˈeɪʃən
prolific,pɹoʊˈlɪfɪk
prolifically,pɹoʊˈlɪfɪkli
prolinea,ˌpɹoʊˈlɪniə
prolog,pɹoʊˈlɑɡ
prologue,ˈpɹoʊlɑɡ
prolong,pɹəˈlɔŋ
prolonged,pɹəˈlɔŋd
prolonging,pɹoʊˈlɔŋɪŋ
prolongs,pɹəˈlɔŋz
prom,pɹɑm
promenade,ˌpɹɑməˈneɪd
promenades,ˌpɹɑməˈneɪdz
prometheus,pɹəˈmiˌθiəs
promethium,pɹəˈmiˌθiəm
promilacidic,pɹoʊmɪləˈsidɪk
prominence,ˈpɹɑmənəns
prominences,ˈpɹɑmənənsəz
prominent,ˈpɹɑmənənt
prominently,ˈpɹɑmənəntli
promiscuity,ˌpɹoʊmɪˈskjuəti
promiscuous,ˈpɹoʊmɪskwəs
promise,ˈpɹɑməs
promised,ˈpɹɑməst
promises,ˈpɹɑməsəz
promising,ˈpɹɑməsɪŋ
promissory,ˈpɹɑməˌsɔɹi
promo,ˈpɹoʊˌmoʊ
promos,ˈpɹoʊˌmoʊz
promote,pɹəˈmoʊt
promoted,pɹəˈmoʊtɪd
promoter,pɹəˈmoʊtɚ
promoters,pɹəˈmoʊtɚz
promotes,pɹəˈmoʊts
promoting,pɹəˈmoʊtɪŋ
promotion,pɹəˈmoʊʃən
promotional,pɹəˈmoʊʃənəl
promotions,pɹəˈmoʊʃənz
prompt,pɹɑmpt
prompted,ˈpɹɑmptɪd
prompting,ˈpɹɑmptɪŋ
promptly,ˈpɹɑmptli
prompts,pɹɑmpts
proms,pɹɑmz
promster,ˈpɹɑmstɚ
promsters,ˈpɹɑmstɚz
promulgate,pɹoʊˈmʌlɡeɪt
promulgated,ˈpɹɑməlˌɡeɪtɪd
promulgates,pɹoʊˈmʌlɡeɪts
promulgating,ˈpɹɑməlˌɡeɪtɪŋ
promus,ˈpɹoʊməs
prone,pɹoʊn
prong,pɹɔŋ
pronged,pɹɔŋd
pronger,ˈpɹɔnɡɚ
pronghorn,ˈpɹɔŋˌhɔɹn
prongs,pɹɔŋz
pronoun,ˈpɹoʊnaʊn
pronounce,pɹəˈnaʊns
pronounced,pɹəˈnaʊnst
pronouncement,pɹəˈnaʊnsmənt
pronouncements,pɹəˈnaʊnsmənts
pronounces,pɹəˈnaʊnsɪz
pronouncing,pɹəˈnaʊnsɪŋ
pronouns,ˈpɹoʊnaʊnz
pronovost,pɹoʊˈnoʊvoʊst
pronto,ˈpɹɑntoʊ
pronunciation,pɹoʊˌnʌnsiˈeɪʃən
pronunciations,pɹoʊˌnʌnsiˈeɪʃənz
proof,pɹuf
proofed,pɹuft
proofing,ˈpɹufɪŋ
proofread,ˈpɹufˌɹid
proofreading,ˈpɹufˌɹidɪŋ
proofs,pɹufs
prop,pɹɑp
propaganda,ˌpɹɑpəˈɡændə
propagandist,ˌpɹɑpəˈɡændəst
propagandistic,ˌpɹɑpəɡənˈdɪstɪk
propagandists,ˌpɹɑpəˈɡændəsts
propagandize,ˌpɹɑpəˈɡænˌdaɪz
propagate,ˈpɹɑpəˌɡeɪt
propagated,ˈpɹɑpəˌɡeɪtɪd
propagating,ˈpɹɑpəˌɡeɪtɪŋ
propagation,ˌpɹɑpəˈɡeɪʃən
propane,ˈpɹoʊˌpeɪn
propel,pɹəˈpɛl
propellant,pɹəˈpɛlənt
propellants,pɹoʊˈpɛlənts
propelled,pɹəˈpɛld
propeller,pɹəˈpɛlɚ
propellers,pɹəˈpɛlɚz
propelling,pɹəˈpɛlɪŋ
propels,pɹəˈpɛlz
propensities,pɹəˈpɛnsətiz
propensity,pɹəˈpɛnsɪti
proper,ˈpɹɑpɚ
properly,ˈpɹɑpɚli
properties,ˈpɹɑpɚtiz
properties',ˈpɹoʊpɚtiz
property,ˈpɹɑpɚti
property's,ˈpɹɑpɚtiz
propes,pɹoʊps
propfan,ˈpɹɑpˌfæn
prophecies,ˈpɹɑfəsiz
prophecy,ˈpɹɑfəsi
prophesied,ˈpɹɑfəˌsaɪd
prophesies,ˈpɹɑfəsaɪz
prophet,ˈpɹɑfət
prophetess,ˈpɹɑfətəs
prophetic,pɹəˈfɛtɪk
prophets,ˈpɹɑfəts
prophylactic,ˌpɹɑfɪˈlæktɪk
propionic,ˌpɹoʊpiˈɑnɪk
propitious,pɹəˈpɪʃəs
proponent,pɹəˈpoʊnənt
proponents,pɹəˈpoʊnənts
proportion,pɹəˈpɔɹʃən
proportional,pɹəˈpɔɹʃənəl
proportionality,pɹəˌpɔɹʃəˈnælɪti
proportionally,pɹəˈpɔɹʃənəli
proportionate,pɹəˈpɔɹʃənət
proportionately,pɹəˈpɔɹʃənətli
proportioned,pɹəˈpɔɹʃənd
proportions,pɹəˈpɔɹʃənz
proposal,pɹəˈpoʊzəl
proposal's,pɹəˈpoʊzəlz
proposals,pɹəˈpoʊzəlz
propose,pɹəˈpoʊz
proposed,pɹəˈpoʊzd
proposes,pɹəˈpoʊzɪz
proposing,pɹəˈpoʊzɪŋ
proposition,ˌpɹɑpəˈzɪʃən
propositioned,ˌpɹɑpəˈzɪʃənd
propositions,ˌpɹɑpəˈzɪʃənz
propound,pɹəˈpaʊnd
propounded,pɹəˈpaʊndɪd
propp,pɹɑp
propped,pɹɑpt
propper,ˈpɹɑpɚ
propping,ˈpɹɑpɪŋ
propps,pɹɑps
proprietaries,pɹəpˈɹaɪəˌtɛɹiz
proprietary,pɹəpˈɹaɪəˌtɛɹi
proprietor,pɹəpˈɹaɪətɚ
proprietor's,pɹəpˈɹaɪətɚz
proprietors,pɹəpˈɹaɪətɚz
proprietorship,pɹəpˈɹaɪətɚˌʃɪp
proprietorships,pɹəpˈɹaɪətɚˌʃɪps
propriety,pɹəpˈɹaɪəti
props,pɹɑps
propst,pɹɑpst
propulsion,pɹəˈpʌlʃən
propylene,pɹoʊpəˈlin
prorate,ˈpɹoʊˈɹeɪt
prorated,ˈpɹoʊˌɹeɪtɪd
proration,ˌpɹoʊˈɹeɪʃən
prorok,ˈpɹɔɹək
pros,pɹoʊz
pros',pɹoʊz
prosaic,pɹoʊˈzeɪɪk
proscar,ˈpɹɔˌskɑɹ
prosch,pɹɔʃ
proscia,ˈpɹoʊstʃə
prosciutto,pɹəˈʃuˌtoʊ
proscribe,pɹoʊskˈɹaɪb
proscribed,pɹoʊskˈɹaɪbd
proscribes,pɹoʊskˈɹaɪbz
proscription,pɹoʊskˈɹɪpʃən
prose,pɹoʊz
prosecutable,ˈpɹɑsɪˌkjutəbəl
